"001-time","PartNum","PartPosX","PartPosY","PartPosZ","PartVelX","PartVelY","PartVelZ","gamma","Element"
0.3400000000000002E-001,0.1000000000000000E+001,0.1913148367668980E+000,-.2973190792546110E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.3500000000000002E-001,0.1000000000000000E+001,0.1894429494930714E+000,-.2985152769826440E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.3600000000000003E-001,0.1000000000000000E+001,0.1875635832368293E+000,-.2996996896840646E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.3700000000000003E-001,0.1000000000000000E+001,0.1856768121933069E+000,-.3008722705996676E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.3800000000000003E-001,0.1000000000000000E+001,0.1837827108499717E+000,-.3020329734373524E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.3900000000000003E-001,0.1000000000000000E+001,0.1818813539836826E+000,-.3031817523739507E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4000000000000003E-001,0.1000000000000000E+001,0.1799728166577381E+000,-.3043185620570358E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4100000000000003E-001,0.1000000000000000E+001,0.1780571742189127E+000,-.3054433576067127E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4200000000000003E-001,0.1000000000000000E+001,0.1761345022944819E+000,-.3065560946173898E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4300000000000003E-001,0.1000000000000000E+001,0.1742048767892375E+000,-.3076567291595326E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4400000000000003E-001,0.1000000000000000E+001,0.1722683738824901E+000,-.3087452177813975E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4500000000000003E-001,0.1000000000000000E+001,0.1703250700250620E+000,-.3098215175107472E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4600000000000003E-001,0.1000000000000000E+001,0.1683750419362689E+000,-.3108855858565475E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4700000000000003E-001,0.1000000000000000E+001,0.1664183666008913E+000,-.3119373808106444E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4800000000000004E-001,0.1000000000000000E+001,0.1644551212661349E+000,-.3129768608494229E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.4900000000000004E-001,0.1000000000000000E+001,0.1624853834385814E+000,-.3140039849354461E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5000000000000004E-001,0.1000000000000000E+001,0.1605092308811281E+000,-.3150187125190755E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5100000000000004E-001,0.1000000000000000E+001,0.1585267416099186E+000,-.3160210035400715E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5200000000000004E-001,0.1000000000000000E+001,0.1565379938912621E+000,-.3170108184291752E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5300000000000004E-001,0.1000000000000000E+001,0.1545430662385441E+000,-.3179881181096706E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5400000000000004E-001,0.1000000000000000E+001,0.1525420374091263E+000,-.3189528639989272E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5500000000000004E-001,0.1000000000000000E+001,0.1505349864012379E+000,-.3199050180099229E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5600000000000004E-001,0.1000000000000000E+001,0.1485219924508563E+000,-.3208445425527483E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5700000000000004E-001,0.1000000000000000E+001,0.1465031350285794E+000,-.3217714005360900E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5800000000000004E-001,0.1000000000000000E+001,0.1444784938364879E+000,-.3226855553686956E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.5900000000000005E-001,0.1000000000000000E+001,0.1424481488049990E+000,-.3235869709608176E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6000000000000005E-001,0.1000000000000000E+001,0.1404121800897105E+000,-.3244756117256386E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6100000000000005E-001,0.1000000000000000E+001,0.1383706680682367E+000,-.3253514425806763E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6200000000000005E-001,0.1000000000000000E+001,0.1363236933370350E+000,-.3262144289491681E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6300000000000004E-001,0.1000000000000000E+001,0.1342713367082241E+000,-.3270645367614365E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6400000000000004E-001,0.1000000000000000E+001,0.1322136792063938E+000,-.3279017324562341E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6500000000000004E-001,0.1000000000000000E+001,0.1301508020654057E+000,-.3287259829820683E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6600000000000004E-001,0.1000000000000000E+001,0.1280827867251868E+000,-.3295372557985065E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6700000000000005E-001,0.1000000000000000E+001,0.1260097148285143E+000,-.3303355188774605E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6800000000000005E-001,0.1000000000000000E+001,0.1239316682177917E+000,-.3311207407044511E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.6900000000000005E-001,0.1000000000000000E+001,0.1218487289318190E+000,-.3318928902798519E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7000000000000005E-001,0.1000000000000000E+001,0.1197609792025526E+000,-.3326519371201136E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7100000000000005E-001,0.1000000000000000E+001,0.1176685014518598E+000,-.3333978512589673E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7200000000000005E-001,0.1000000000000000E+001,0.1155713782882646E+000,-.3341306032486072E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7300000000000005E-001,0.1000000000000000E+001,0.1134696925036863E+000,-.3348501641608538E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7400000000000005E-001,0.1000000000000000E+001,0.1113635270701711E+000,-.3355565055882954E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7500000000000005E-001,0.1000000000000000E+001,0.1092529651366164E+000,-.3362495996454096E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7600000000000005E-001,0.1000000000000000E+001,0.1071380900254883E+000,-.3369294189696648E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7700000000000005E-001,0.1000000000000000E+001,0.1050189852295319E+000,-.3375959367225996E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7800000000000006E-001,0.1000000000000000E+001,0.1028957344084753E+000,-.3382491265908830E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.7900000000000006E-001,0.1000000000000000E+001,0.1007684213857268E+000,-.3388889627873528E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8000000000000006E-001,0.1000000000000000E+001,0.9863713014506553E-001,-.3395154200520341E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8100000000000006E-001,0.1000000000000000E+001,0.9650194482732610E-001,-.3401284736531359E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8200000000000006E-001,0.1000000000000000E+001,0.9436294972707654E-001,-.3407280993880282E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8300000000000006E-001,0.1000000000000000E+001,0.9222022928929061E-001,-.3413142735841969E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8400000000000006E-001,0.1000000000000000E+001,0.9007386810601398E-001,-.3418869731001787E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8500000000000006E-001,0.1000000000000000E+001,0.8792395091302467E-001,-.3424461753264745E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8600000000000006E-001,0.1000000000000000E+001,0.8577056258648774E-001,-.3429918581864421E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8700000000000006E-001,0.1000000000000000E+001,0.8361378813960449E-001,-.3435240001371679E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8800000000000006E-001,0.1000000000000000E+001,0.8145371271925625E-001,-.3440425801703170E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.8900000000000007E-001,0.1000000000000000E+001,0.7929042160264288E-001,-.3445475778129631E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9000000000000007E-001,0.1000000000000000E+001,0.7712400019391613E-001,-.3450389731283962E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9100000000000007E-001,0.1000000000000000E+001,0.7495453402080797E-001,-.3455167467169100E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9200000000000007E-001,0.1000000000000000E+001,0.7278210873125408E-001,-.3459808797165679E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9300000000000007E-001,0.1000000000000000E+001,0.7060681009001257E-001,-.3464313538039474E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9400000000000007E-001,0.1000000000000000E+001,0.6842872397527805E-001,-.3468681511948634E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9500000000000007E-001,0.1000000000000000E+001,0.6624793637529132E-001,-.3472912546450707E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9600000000000007E-001,0.1000000000000000E+001,0.6406453338494462E-001,-.3477006474509443E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9700000000000007E-001,0.1000000000000000E+001,0.6187860120238272E-001,-.3480963134501392E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9800000000000007E-001,0.1000000000000000E+001,0.5969022612559990E-001,-.3484782370222284E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.9900000000000007E-001,0.1000000000000000E+001,0.5749949454903305E-001,-.3488464030893194E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1000000000000001E+000,0.1000000000000000E+001,0.5530649296015087E-001,-.3492007971166496E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1010000000000001E+000,0.1000000000000000E+001,0.5311130793603949E-001,-.3495414051131603E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1020000000000001E+000,0.1000000000000000E+001,0.5091402613998446E-001,-.3498682136320486E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1030000000000001E+000,0.1000000000000000E+001,0.4871473431804947E-001,-.3501812097712986E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1040000000000001E+000,0.1000000000000000E+001,0.4651351929565163E-001,-.3504803811741906E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1050000000000001E+000,0.1000000000000000E+001,0.4431046797413375E-001,-.3507657160297892E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1060000000000001E+000,0.1000000000000000E+001,0.4210566732733359E-001,-.3510372030734091E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1070000000000001E+000,0.1000000000000000E+001,0.3989920439815020E-001,-.3512948315870604E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1080000000000001E+000,0.1000000000000000E+001,0.3769116629510760E-001,-.3515385913998712E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1090000000000001E+000,0.1000000000000000E+001,0.3548164018891582E-001,-.3517684728884894E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1100000000000001E+000,0.1000000000000000E+001,0.3327071330902953E-001,-.3519844669774627E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1110000000000001E+000,0.1000000000000000E+001,0.3105847294020430E-001,-.3521865651395966E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1120000000000001E+000,0.1000000000000000E+001,0.2884500641905069E-001,-.3523747593962913E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1130000000000001E+000,0.1000000000000000E+001,0.2663040113058637E-001,-.3525490423178567E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
0.1140000000000001E+000,0.1000000000000000E+001,0.2441474450478617E-001,-.3527094070238053E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.1000000000000000E+001,0.2000000000000000E+001
